,name,text,label,video_path,audio_path,abusive,duration,source,source_link,date_of_collection
2307,non-abusive (2308),তাদের প্রত্যেকেই আলাদা করে দাম বাড়ায়। পণ্য যত হাত বদল হয় দাম ততই বাড়তে থাকে। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2308).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2308).npy,"[1.0, 0.0]",6.77,Youtube,,
2308,non-abusive (2309),দামের এই পার্থক্য তৈরির পেছনে আরেকটা বড় কারণ হলো এইসব পণ্যে এমআরপি লেখা থাকে না। ফলে দোকানদাররা যার যার মত দাম বসায়। এর ফলেই একেক জায়গায় একেক দামে বিক্রি হয়ে থাকে। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2309).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2309).npy,"[1.0, 0.0]",11.54,Youtube,,
2309,non-abusive (2310),এমনকি অনেক সময় কিছু ট্রেডার বাজারে কৃত্রিম সংকট তৈরি করতে পণ্য মজুদ করে রাখে। যে কারণে দামটা আরো বেড়ে যায় এবং বাজার অস্থির হয়ে ওঠে। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2310).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2310).npy,"[1.0, 0.0]",9.48,Youtube,,
2310,non-abusive (2311),এই সিন্ডিকেটের কারণে সাধারণ মানুষকে বেশি দামে পণ্য নিতে হয়। তবে ট্রেডার লেট ডিস্ট্রিবিউশনের কারণে দামের এই অস্থিরতা পুরোপুরি এড়ানো কঠিন। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2311).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2311).npy,"[1.0, 0.0]",9.18,Youtube,,
2311,non-abusive (2312),শুধু বাংলাদেশ নয় বিশ্বের অনেক দেশেই এমনটা হয়। যেমন সৌদি আরবের বাজারের দিকে তাকালেই দেখা যায় সেখানেও এফএমসিজি পণ্য সরাসরি ফ্যাক্টরি থেকে না এসে ট্রেডারের হাত ধরে দোকানে পৌঁছায়। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2312).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2312).npy,"[1.0, 0.0]",11.61,Youtube,,
2312,non-abusive (2313),কোক বা পেপসির মত পণ্য অনেক ট্রেডার বেশি দামে বিক্রি করার লোভে বেশি পরিমাণে মজুদ করে রাখে। ফলে একেক এলাকার একেক দামে এই ধরনের ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2313).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2313).npy,"[1.0, 0.0]",10.48,Youtube,,
2313,non-abusive (2314),এফএমসিজি পণ্য বিক্রি হয়। অন্যদিকে বাংলাদেশে বছরের পর বছর ধরে চলে আসা পণ্যের ডিস্ট্রিবিউশন পদ্ধতিকে আরো অর্গানাইজড এবং ডিজিটালাইজড করে তুলেছে শপ। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2314).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2314).npy,"[1.0, 0.0]",10.84,Youtube,,
2314,non-abusive (2315),"সহজভাবে বললে সবাপ আসলে এক ধরনের ডিস্ট্রিবিউশন কোম্পানি। এরা বিভিন্ন মিল, ফ্যাক্টরি বা ",non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2315).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2315).npy,"[1.0, 0.0]",7.01,Youtube,,
2315,non-abusive (2316),উৎপাদনকারী প্রতিষ্ঠান থেকে পণ্য সংগ্রহ করে সেগুলো পাড়ার মুদির দোকানগুলোর কাছে পৌঁছে দেয়। শপের রকেট শিপ শুরু হয় 2018 সালের ফেব্রুয়ারি মাস থেকে। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2316).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2316).npy,"[1.0, 0.0]",10.18,Youtube,,
2316,non-abusive (2317),যার ধারাবাহিকতায় একই বছর নভেম্বর সবা প্রথম সিট ফান্ডিং এ ফ্লরিশ ও অমিডিয়ার নেটওয়ার্কের মতো ইনভেস্টরদের থেকে,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2317).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2317).npy,"[1.0, 0.0]",9.91,Youtube,,
2317,non-abusive (2318),1.6 মিলিয়ন ডলার ইনভেস্টমেন্ট সংগ্রহ করে। 2019 সালের এপ্রিল মাসে কোম্পানিটি সার্চ জোয়ান প্রোগ্রামে যুক্ত হয়। এবং ডিসেম্বরের মধ্যে তাদের বিটুবি কমার্স প্ল্যাটফর্ম মোকাম অফিশিয়ালি লঞ্চ করে। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2318).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2318).npy,"[1.0, 0.0]",13.71,Youtube,,
2318,non-abusive (2319),কোম্পানিটি 2020 সালে স্টার্টআপ অফ দি ইয়ার নির্বাচিত হয়। একই বছর ফেব্রুয়ারিতে ভারতের ফ্যাশন প্ল্যাটফর্ম ভুনিককে টেক ওভার করে ব্যাঙ্গালুরুতে তাদের অফিস চালু করে শপ আপ। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2319).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2319).npy,"[1.0, 0.0]",11.11,Youtube,,
2319,non-abusive (2320),সে বছর মার্চ মাসে কোম্পানিটি তাদের নিজস্ব লজিস্টিক সার্ভিস রেডেক্স লঞ্চ করে। যা বর্তমানে দেশের ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2320).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2320).npy,"[1.0, 0.0]",6.31,Youtube,,
2320,non-abusive (2321),ওয়ান অফ দ্যা টপ ডেলিভারি সার্ভিস প্রোভাইডার। এই ধারাবাহিক রোধকে কাজে লাগিয়ে 2020 সালেই কোম্পানিটি তাদের প্রি-সিরিজ এ রাউন্ডে 3.2 মিলিয়ন ডলার ইনভেস্টমেন্ট সংগ্রহ করে। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2321).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2321).npy,"[1.0, 0.0]",12.01,Youtube,,
2321,non-abusive (2322),একই বছর অক্টোবর মাসে সেকুয়া ভিন ভেঞ্চারস সহ আরো কয়েকটি পজিশন থেকে সিরিজ এ রাউন্ডে আরো 22.5 মিলিয়ন ডলার ফান্ডিং নিষেধ করে শপ। 2021 সালের ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2322).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2322).npy,"[1.0, 0.0]",12.08,Youtube,,
2322,non-abusive (2323),জুন মাসের মধ্যে মোকাম হয়ে ওঠে বাংলাদেশের সবচেয়ে বড় বিটুবি কমার্স প্ল্যাটফর্ম। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2323).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2323).npy,"[1.0, 0.0]",4.77,Youtube,,
2323,non-abusive (2324),একই বছর সেপ্টেম্বর মাসের সিরিজ বি রাউন্ডে তারা 108 মিলিয়ন ডলার সংগ্রহ করে। যা ছিল সে সময় সাউথ এশিয়াতে বিটুবি কমার্স প্ল্যাটফর্মের জন্য সর্বোচ্চ ইনভেস্টমেন্ট। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2324).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2324).npy,"[1.0, 0.0]",10.18,Youtube,,
2324,non-abusive (2325),"এই রাউন্ডে অংশ নেয় ভালা ভেঞ্চারস, টাইগার গ্লোবাল, সেকুয়া এবং লনস্টেল ক্যাপিটালের মত গ্লোবাল ইনভেস্টররা। এখন পর্যন্ত সপাপ সারা বাংলাদেশের",non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2325).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2325).npy,"[1.0, 0.0]",11.01,Youtube,,
2325,non-abusive (2326),3 কোটি 10 লাখ মানুষের কাছে নিত্য প্রয়োজনীয় খাদ্য ও পণ্যের সহজ প্রাপ্যতা নিশ্চিত করেছে। সপাপ দেশের প্রান্তিক দোকানদারদের সরাসরি ম্যানুফ্যাকচারের সঙ্গে যুক্ত করে বদলে দিয়েছে দেশের রিটেল ইকোসিস্টেমকে। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2326).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2326).npy,"[1.0, 0.0]",13.28,Youtube,,
2326,non-abusive (2327),সে কারণে শাপাপ বর্তমানে বাংলাদেশের সবচেয়ে বড় অর্গানাইজ ডিস্ট্রিবিউশন কোম্পানি। ,non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2327).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2327).npy,"[1.0, 0.0]",5.31,Youtube,,
2327,non-abusive (2328),"দেশের শীর্ষস্থানীয় ব্র্যান্ডগুলোর পণ্য তারা সরাসরি দোকানগুলোর কাছে পৌঁছে দেয়। তবে ভবিষ্যতের কথা মাথায় রেখে চাল, ডাল, চিনি আর তেলের মত নিত্য প্রয়োজনীয় পণ্যগুলোর জন্য স্বভাব তৈরি করছে ",non-abusive,/kaggle/input/abusivevid6/video/non-abusive (2328).mp4,/kaggle/input/abusiveaud/audio/non-abusive (2328).npy,"[1.0, 0.0]",11.11,Youtube,,
